canonical_song_id,canonical_title,canonical_artist,canonical_group_key,entry_count,alias_count,first_chart_date,last_chart_date
903,Full-Bore,Robin Beanland; Graeme Norgate,full bore|||robin beanland graeme norgate,5,1,2013-09-10,2013-10-08
981,Git It,Bun B feat. Ying Yang Twins,git it|||bun b feat ying yang twins,5,1,2006-08-15,2006-09-12
990,Go D.J.,Lil Wayne,go d j|||lil wayne,5,1,2005-01-04,2005-02-01
1099,Here Comes the Hotstepper,Ini Kamoze,here comes the hotstepper|||ini kamoze,5,1,2004-03-09,2004-06-01
1229,I Just Wanna,J-Luv Da Prince,i just wanna|||j luv da prince,5,1,2012-07-24,2012-08-21
1237,I Like It,Sammie,i like it|||sammie,5,1,2003-12-16,2008-08-26
1242,I Love My B****,Busta Rhymes feat. Kelis; will.i.am,i love my b|||busta rhymes feat kelis will i am,5,1,2006-07-11,2008-04-29
1273,I Turn to You,Christina Aguilera,i turn to you|||christina aguilera,5,1,2003-10-21,2003-11-18
1352,I'm Not Perfect,J-Moss feat. Anthony Hamilton,im not perfect|||j moss feat anthony hamilton,5,1,2010-04-06,2010-05-04
1311,If I Had No Loot,Tony! Toni! Tonè!,if i had no loot|||tony toni tone,5,1,2005-07-19,2005-08-16
1319,If The Lovin' Ain't Good,Jade,if the lovin aint good|||jade,5,1,2013-10-01,2013-10-29
1365,Imagine That,LL Cool J,imagine that|||ll cool j,5,1,2013-04-23,2019-07-23
1391,Indo Love,H-Town,indo love|||h town,5,1,2005-08-09,2006-07-18
1405,Irreconcilably,Shinji Hosoe; Ayako Saso; Takayuki Aihara,irreconcilably|||shinji hosoe ayako saso takayuki aihara,5,1,2004-01-13,2007-03-20
1421,It's All About Me,Mya feat. Sisqò,its all about me|||mya feat sisqo,5,1,2013-03-19,2013-04-23
1431,It's Going Down,Yung Joc,its going down|||yung joc,5,1,2006-07-18,2006-08-22
1449,Jigga What,Jay-Z feat. Amil,jigga what|||jay z feat amil,5,1,2010-11-30,2010-12-28
1508,Kick Your Game,TLC,kick your game|||tlc,5,1,2003-09-09,2017-08-15
1523,Know the Red,John Cena & Tha Trademarc feat. Bumpy Knuckles,know the red|||john cena and tha trademarc feat bumpy knuckles,5,1,2006-02-21,2006-03-21
1537,Last Call,Network Music,last call|||network music,5,1,2017-11-28,2017-12-26
1551,Lay Up,Future,lay up|||future,5,1,2024-11-05,2024-12-03
1571,Let Me Love You,Mario,let me love you|||mario,5,1,2005-01-11,2005-02-22
1582,Let's Get Dirty,Redman,lets get dirty|||redman,5,1,2005-02-22,2005-03-22
1657,Love Found,James Reynolds,love found|||james reynolds,5,1,2021-03-02,2022-07-05
1678,Love Theory,Kirk Franklin,love theory|||kirk franklin,5,1,2020-04-14,2020-05-12
1744,Me & My B***h,The Notorious B.I.G.,me and my b h|||the notorious b i g,5,1,2003-12-09,2004-01-06
1784,Mockingbird,Eminem,mockingbird|||eminem,5,1,2005-04-12,2005-05-10
1822,My Bitch,Deante Hitchcock,my bitch|||deante hitchcock,5,1,2020-12-15,2021-01-12
1829,My First Love,Avant feat. Keke Wyatt,my first love|||avant feat keke wyatt,5,1,2004-12-07,2005-01-04
1845,My President,Young Jeezy feat. Nas,my president|||young jeezy feat nas,5,1,2008-11-18,2009-02-24
1851,My Up and Down [Something 2 Ride 2 Mix],Adina Howard,my up and down something 2 ride 2 mix|||adina howard,5,1,2009-08-25,2018-07-03
1902,No Feelings,Mo3,no feelings|||mo3,5,1,2021-02-23,2021-03-23
1926,Nobody's Supposed to Be Here,Deborah Cox,nobodys supposed to be here|||deborah cox,5,1,2004-08-17,2004-09-14
1933,Not Anymore,DJ Chose; Z-Ro,not anymore|||dj chose z ro,5,1,2026-03-10,2026-04-07
2021,OOWEE,Camper feat. Jill Scott; Ty Dolla $ign,oowee|||camper feat jill scott ty dolla ign,5,1,2025-09-09,2025-10-14
2019,Oops (Oh My),Tweet,oops oh my|||tweet,5,1,2003-06-10,2003-07-15
2081,Platonic,Ro James,platonic|||ro james,5,1,2025-01-14,2025-02-11
2134,Property,TK Kravitz feat. Keke Palmer,property|||tk kravitz feat keke palmer,5,1,2018-08-28,2018-09-25
2183,Raw Sugar,Paul Taylor,raw sugar|||paul taylor,5,1,2004-08-31,2004-09-28
2184,Read Your Mind,Avant,read your mind|||avant,5,1,2004-02-10,2005-06-07
2206,Red Light Special,TLC,red light special|||tlc,5,1,2017-07-18,2018-11-27
2236,Ride Wit Me,Nelly feat. City Spud,ride wit me|||nelly feat city spud,5,1,2005-01-18,2023-08-15
2270,Rodeo,Lah Pat feat. Big Jade,rodeo|||lah pat feat big jade,5,1,2023-05-30,2023-06-27
2285,Rule,Nas feat. Amerie,rule|||nas feat amerie,5,1,2003-04-22,2003-10-14
2291,Run My Mouth,Ella Mai,run my mouth|||ella mai,5,1,2018-12-04,2019-01-15
2396,SHINE!,Kim Scott feat. Blake Aaron,shine|||kim scott feat blake aaron,5,1,2023-10-24,2023-11-21
2328,Scenario,A Tribe Called Quest,scenario|||a tribe called quest,5,1,2004-11-09,2005-01-11
2330,Screwed Up,Ludacris feat. Lil' Flip,screwed up|||ludacris feat lil flip,5,1,2004-08-10,2005-02-08
2338,Seduction,Danny Pelfrey; Rick Rhodes,seduction|||danny pelfrey rick rhodes,5,1,2017-08-29,2017-10-03
2346,Serenade,Ritsuko Okazaki; Kiriyama Strings,serenade|||ritsuko okazaki kiriyama strings,5,1,2025-04-29,2025-05-27
2376,Sex,Ginuwine feat. Solè,sex|||ginuwine feat sole,5,1,2003-12-09,2004-01-06
2358,"Sex, Money & Murder (Juice)",MC Pooh,sex money and murder juice|||mc pooh,5,1,2009-06-23,2009-12-01
2368,Sexual Chocolate,James A. Johnston,sexual chocolate|||james a johnston,5,1,2003-03-18,2003-04-15
2393,She's Just a Freak,Luniz,shes just a freak|||luniz,5,1,2003-03-18,2003-04-15
2439,Slam,Onyx,slam|||onyx,5,1,2015-07-14,2020-06-16
2444,Sleigh Ride,TLC,sleigh ride|||tlc,5,1,2005-11-29,2005-12-27
2466,Slum Beautiful,OutKast feat. Cee-Lo,slum beautiful|||outkast feat cee lo,5,1,2003-06-24,2003-08-26
2511,Song Cry,Jay-Z,song cry|||jay z,5,1,2004-01-20,2004-02-17
2548,Staff Roll 1,Setsuo Yamamoto; Syun Nishigaki; Tatsuro Suzuki,staff roll 1|||setsuo yamamoto syun nishigaki tatsuro suzuki,5,1,2007-10-02,2007-11-06
2580,Still,Dorrough,still|||dorrough,5,1,2022-11-22,2022-12-20
2682,Takin' My Country Back,Honky Tonkers for Truth,takin my country back|||honky tonkers for truth,5,1,2008-06-17,2008-07-22
2718,Thank You,Bow Wow feat. Jagged Edge; Fundisha,thank you|||bow wow feat jagged edge fundisha,5,1,2024-04-23,2024-05-21
2771,The Plug,The Isley Brothers feat. 2 Chainz,the plug|||the isley brothers feat 2 chainz,5,1,2022-10-11,2022-11-08
2783,The Secret In Your Eyes,Phil Klein,the secret in your eyes|||phil klein,5,1,2015-02-03,2015-03-03
2800,The What,The Notorious B.I.G. feat. Method Man,the what|||the notorious b i g feat method man,5,1,2009-04-07,2010-12-07
2801,Them Belly Full (But We Hungry),Bob Marley & The Wailers,them belly full but we hungry|||bob marley and the wailers,5,1,2014-05-06,2014-06-03
2802,Theme from the Together Brothers,Barry White,theme from the together brothers|||barry white,5,1,2017-12-26,2018-01-23
2808,Theme of Glacius from Killer Instinct,Graeme Norgate,theme of glacius from killer instinct|||graeme norgate,5,1,2021-08-31,2021-09-28
2813,Theme of Heihachi,Namco,theme of heihachi|||namco,5,1,2004-04-06,2004-08-17
2828,Theme of Too Cool,Jim Johnston,theme of too cool|||jim johnston,5,1,2004-09-07,2004-10-05
2856,Throw Some D's (Freestyle),Kanye West,throw some ds freestyle|||kanye west,5,1,2007-10-16,2008-01-01
2867,Tijuana Taxi,Herb Alpert and the Tijuana Brass,tijuana taxi|||herb alpert and the tijuana brass,5,1,2018-08-07,2018-09-04
2869,Till You Gone,Lyfe Jennings,till you gone|||lyfe jennings,5,1,2022-12-13,2023-01-10
2875,To Be With You,Mr. Big,to be with you|||mr big,5,1,2004-03-30,2004-04-27
2888,Tonite,DJ Quik,tonite|||dj quik,5,1,2023-06-27,2023-07-25
2897,Touch It,Busta Rhymes,touch it|||busta rhymes,5,1,2006-01-03,2006-01-31
2896,Touch It (Do It Well Pt. 4),dvsn,touch it do it well pt 4|||dvsn,5,1,2023-03-14,2023-04-11
2932,Turn off the Lights (Remix),Nelly Furtado feat. Timbaland; Ms. Jade,turn off the lights remix|||nelly furtado feat timbaland ms jade,5,1,2004-01-06,2004-02-03
2957,U My Everything,Sexyy Red feat. Drake,u my everything|||sexyy red feat drake,5,1,2025-08-12,2025-09-09
2964,Unchained Melody,The Righteous Brothers,unchained melody|||the righteous brothers,5,1,2005-07-12,2006-01-10
2973,Unpredictable,Jamie Foxx feat. Ludacris,unpredictable|||jamie foxx feat ludacris,5,1,2005-11-01,2005-11-29
2980,Up Late,Ari Lennox,up late|||ari lennox,5,1,2019-05-21,2019-06-18
2990,Voyage to Atlantis,The Isley Brothers,voyage to atlantis|||the isley brothers,5,1,2022-01-04,2022-02-01
2991,Vulnerable,Yo Trane,vulnerable|||yo trane,5,1,2023-08-01,2023-08-29
2999,Wake Up In the Sky,Gucci Mane; Bruno Mars; Kodak Black,wake up in the sky|||gucci mane bruno mars kodak black,5,1,2022-06-28,2022-07-26
3000,Walk It Talk It,Migos feat. Drake,walk it talk it|||migos feat drake,5,1,2020-08-04,2020-09-01
3054,Weekend,Kenny Lattimore,weekend|||kenny lattimore,5,1,2021-02-23,2021-03-23
3073,What It Cost,Gemaine feat. Ray Vaughn,what it cost|||gemaine feat ray vaughn,5,1,2024-06-25,2024-07-23
3081,What Ur Name Iz,Shun Ward,what ur name iz|||shun ward,5,1,2012-01-10,2012-12-25
3089,Whatever You Want,D. Cody,whatever you want|||d cody,5,1,2011-11-22,2012-01-10
3111,Where I Wanna Be,Donell Jones,where i wanna be|||donell jones,5,1,2004-08-03,2017-09-19
3119,White & Nerdy,"""Weird Al"" Yankovic",white and nerdy|||weird al yankovic,5,1,2006-10-10,2006-11-07
3121,Who Am I (What's My Name)?,Snoop Dogg,who am i whats my name|||snoop dogg,5,1,2021-12-07,2026-03-24
3125,Whoa,Black Rob,whoa|||black rob,5,1,2013-07-23,2013-08-20
3138,Wild Thoughts,DJ Khaled feat. Rihanna; Bryson Tiller,wild thoughts|||dj khaled feat rihanna bryson tiller,5,1,2017-07-18,2017-10-10
3164,Woo-Hah!! (Got You All In Check),Busta Rhymes,woo hah got you all in check|||busta rhymes,5,1,2004-02-24,2004-03-23
3170,Work It Out,Big Bub,work it out|||big bub,5,1,2009-03-17,2013-01-15
3186,Yellow Brick Road,Luniz,yellow brick road|||luniz,5,1,2017-04-25,2017-05-23
3189,Yo Check This Out!,Robin Beanland; Graeme Norgate,yo check this out|||robin beanland graeme norgate,5,1,2009-03-17,2009-07-21
3191,You Ain't Fuckin' Wit Me,Busta Rhymes,you aint fuckin wit me|||busta rhymes,5,1,2023-02-28,2023-03-28
3204,You Knew,Mario Winans,you knew|||mario winans,5,1,2016-07-26,2016-08-30
974,"girl, get up.",Doechii feat. SZA,girl get up|||doechii feat sza,5,1,2026-01-06,2026-02-24
975,"girl, get up.",Doechii; SZA,girl get up|||doechii sza,5,1,2026-01-20,2026-03-10
4,#1 Stunna,Big Tymers feat. Juvenile; Lil Wayne,1 stunna|||big tymers feat juvenile lil wayne,4,1,2023-04-11,2023-05-02
28,200 Bands,Bryson Tiller feat. Plies; T-Pain,200 bands|||bryson tiller feat plies t pain,4,1,2025-08-12,2025-09-02
49,9 to 5,Mr. Dalvin,9 to 5|||mr dalvin,4,1,2024-08-27,2024-09-17
52,A Change Is Gonna Come,Seal,a change is gonna come|||seal,4,1,2008-11-25,2009-01-06
53,A Day In the Life of Benjamin Andre,OutKast,a day in the life of benjamin andre|||outkast,4,1,2003-12-09,2003-12-30
72,Above the Clouds,Amber,above the clouds|||amber,4,1,2004-08-31,2022-06-21
77,Adam vs. Eve,Epic Rap Battles of History,adam vs eve|||epic rap battles of history,4,1,2015-01-06,2015-01-27
80,Affirmations (Remix),Flippa T feat. 2 Chainz,affirmations remix|||flippa t feat 2 chainz,4,1,2025-09-16,2025-10-14
85,After Midnight,Trammell Starks,after midnight|||trammell starks,4,1,2006-01-17,2006-08-01
86,Age Ain't Nothing But A Number,Aaliyah,age aint nothing but a number|||aaliyah,4,1,2018-05-22,2018-06-12
157,Any Everywhere,Raheem DeVaughn,any everywhere|||raheem devaughn,4,1,2019-08-06,2019-08-27
169,As A Matter of Fact,Babyface,as a matter of fact|||babyface,4,1,2023-07-25,2023-08-15
201,Baby I'm Ready,LeVert,baby im ready|||levert,4,1,2024-12-03,2024-12-24
203,Baby Mad At Me,That Mexican OT feat. Lil Wayne,baby mad at me|||that mexican ot feat lil wayne,4,1,2025-05-13,2025-06-03
215,Back Seat,LL Cool J,back seat|||ll cool j,4,1,2009-06-16,2009-07-28
221,Bad For Me,Kevin Gates,bad for me|||kevin gates,4,1,2022-05-31,2022-06-21
233,Bag Lady,Erykah Badu,bag lady|||erykah badu,4,1,2005-10-11,2005-11-01
242,Bathtub Serenade,David Reinstein,bathtub serenade|||david reinstein,4,1,2007-12-04,2007-12-25
247,Be My Valentine,T3,be my valentine|||t3,4,1,2012-07-24,2012-08-14
253,Beat It,Michael Jackson,beat it|||michael jackson,4,1,2003-11-04,2003-11-25
256,Beauty Is Her Name,Dru Hill,beauty is her name|||dru hill,4,1,2004-10-12,2004-11-09
274,Before I Fall In Love,Coco Lee,before i fall in love|||coco lee,4,1,2003-12-30,2004-01-20
293,Bill Gates vs. Steve Jobs,Epic Rap Battles of History,bill gates vs steve jobs|||epic rap battles of history,4,1,2015-01-13,2015-02-03
311,Blame It,Jamie Foxx feat. T-Pain,blame it|||jamie foxx feat t pain,4,1,2009-05-12,2009-06-02
333,Bojangles (Miami Heat Remix),Pitbull,bojangles miami heat remix|||pitbull,4,1,2006-09-26,2006-10-17
349,Bottom Lock,LATENIGHTJIGGY,bottom lock|||latenightjiggy,4,1,2023-12-19,2024-01-09
359,Break It Down,Chris Warren Band,break it down|||chris warren band,4,1,2003-03-18,2003-04-08
369,Bricks,Gucci Mane feat. DJ Ace; Yo Gotti; Yung Ralph,bricks|||gucci mane feat dj ace yo gotti yung ralph,4,1,2020-07-07,2020-07-28
386,Burn It Down,Jo Mersa Marley feat. Yohan Marley,burn it down|||jo mersa marley feat yohan marley,4,1,2021-09-28,2021-10-19
410,Call Me,Meaku,call me|||meaku,4,1,2021-05-04,2021-05-25
417,Cammy By Night OC ReMix,mv,cammy by night oc remix|||mv,4,1,2005-07-05,2005-07-26
422,Can U Keep Up,Busta Rhymes feat. Twista,can u keep up|||busta rhymes feat twista,4,1,2020-08-25,2020-09-15
460,Caught Up,Dee Gatti,caught up|||dee gatti,4,1,2021-01-05,2021-01-26
464,Chains & Whips,Clipse feat. Kendrick Lamar; Pusha T; Malice,chains and whips|||clipse feat kendrick lamar pusha t malice,4,1,2025-08-05,2025-08-26
480,Charlene,Anthony Hamilton,charlene|||anthony hamilton,4,1,2005-03-01,2005-08-16
486,Checkin' For Me,Bobby Valentino,checkin for me|||bobby valentino,4,1,2008-01-15,2008-02-05
509,Clique,Kanye West; Jay-Z; Big Sean,clique|||kanye west jay z big sean,4,1,2021-08-03,2021-08-24
516,Coast II Coast,Tha Alkaholics,coast ii coast|||tha alkaholics,4,1,2003-08-19,2003-09-09
525,Come & Get It,Fella Fella,come and get it|||fella fella,4,1,2014-03-18,2014-04-08
547,Conceited,Soulja Boy,conceited|||soulja boy,4,1,2012-06-05,2012-06-26
550,"Confessions, pt. 3","""Weird Al"" Yankovic",confessions pt 3|||weird al yankovic,4,1,2006-10-31,2006-11-21
565,Crazy Down,Laya,crazy down|||laya,4,1,2022-08-23,2022-09-13
576,Cry For You,Jodeci,cry for you|||jodeci,4,1,2004-11-30,2004-12-21
577,Cry Me A River,Justin Timberlake,cry me a river|||justin timberlake,4,1,2003-07-15,2003-08-05
608,Dear Imani,Rotimi,dear imani|||rotimi,4,1,2024-06-18,2024-07-09
624,Devotion,Ro James,devotion|||ro james,4,1,2018-06-19,2018-08-07
673,Doggie Style (from Above the Rim),D.J. Rogers Jr.,doggie style from above the rim|||d j rogers jr,4,1,2014-01-14,2014-05-20
678,Don't Be Afraid (Juice),Aaron Hall,dont be afraid juice|||aaron hall,4,1,2009-06-09,2009-06-30
698,Don't Shoot,The Game; Rick Ross; 2 Chainz; Diddy; Fabolous; Wale; DJ Khaled; Swizz Beats; Yo Gotti; Curren$y; Problem; King Pharaoh; TGT,dont shoot|||the game rick ross 2 chainz diddy fabolous wale dj khaled swizz beats yo gotti curren y problem king pharaoh tgt,4,1,2014-11-25,2014-12-16
708,Double Back,Coco Jones,double back|||coco jones,4,1,2024-04-09,2024-04-30
711,Down In Texas,That Mexican OT; Sauce Walka,down in texas|||that mexican ot sauce walka,4,1,2025-07-22,2025-08-12
724,Drinks,Twista,drinks|||twista,4,1,2005-11-22,2005-12-13
728,Drop (Blue Drop),Clara,drop blue drop|||clara,4,1,2009-05-26,2009-07-14
751,Endless Mine Zone (Sonic the Hedgehog 3),Sonic Team,endless mine zone sonic the hedgehog 3|||sonic team,4,1,2015-03-03,2015-04-07
788,Eyes of Righteousness,James A. Johnston,eyes of righteousness|||james a johnston,4,1,2003-05-13,2003-06-03
844,FLY AWAY,Sons of Funk,fly away|||sons of funk,4,1,2022-09-06,2022-09-27
801,Fantasy,Mariah Carey,fantasy|||mariah carey,4,1,2017-11-21,2017-12-19
809,Feel of Your Lips,Sista,feel of your lips|||sista,4,1,2004-06-22,2010-02-16
821,Final Boss (Sonic the Hedgehog 2),Sonic Team,final boss sonic the hedgehog 2|||sonic team,4,1,2004-01-13,2004-02-03
832,Fist of Rage,Kid Rock,fist of rage|||kid rock,4,1,2008-04-15,2018-11-13
861,Forest Replay (Sega Rally Championship),SEGA,forest replay sega rally championship|||sega,4,1,2009-01-20,2009-02-10
864,Forever Together,Groove Frequencies,forever together|||groove frequencies,4,1,2023-08-22,2023-09-12
872,Freak Me (Karaoke),Studio Group,freak me karaoke|||studio group,4,1,2008-10-28,2008-11-18
923,Gearhead,Kevin MacLeod,gearhead|||kevin macleod,4,1,2020-08-11,2020-09-01
978,Girlfight,Brooke Valentine feat. Lil Jon; Big Boi,girlfight|||brooke valentine feat lil jon big boi,4,1,2005-04-19,2005-05-10
979,Girlfriend,Deja The Great,girlfriend|||deja the great,4,1,2021-03-23,2021-04-13
1000,God Is On The Throne - Remix,We The Kingdom; Rick Seibold,god is on the throne remix|||we the kingdom rick seibold,4,1,2024-03-05,2024-03-26
1026,Goodbye,Tevin Campbell,goodbye|||tevin campbell,4,1,2026-02-24,2026-03-17
1070,Hard Knock Life,Jay-Z,hard knock life|||jay z,4,1,2004-08-31,2022-06-28
1080,Headsprung,LL Cool J,headsprung|||ll cool j,4,1,2004-09-21,2004-10-12
1089,Heaven Knows,The Pretty Reckless,heaven knows|||the pretty reckless,4,1,2014-04-22,2014-05-13
1093,Hello,K CAMP,hello|||k camp,4,1,2024-07-02,2024-07-23
1095,Hello,LL Cool J feat. Amil,hello|||ll cool j feat amil,4,1,2003-12-02,2006-11-14
1104,Here We Go,Freestylers feat. Definition of Sound,here we go|||freestylers feat definition of sound,4,1,2023-01-03,2023-01-24
1110,Hey Lady,Sons of Funk,hey lady|||sons of funk,4,1,2009-02-17,2009-03-10
1113,Hey Ya!,OutKast,hey ya|||outkast,4,1,2003-11-25,2003-12-16
1118,Hip to Be Square,Huey Lewis & The News,hip to be square|||huey lewis and the news,4,1,2013-04-23,2013-05-14
1132,Holiday Hip Hop,Bill Brown; Jonathan Merrill; Scott Schreer,holiday hip hop|||bill brown jonathan merrill scott schreer,4,1,2009-10-27,2009-11-24
1152,Hot in Herre,Nelly,hot in herre|||nelly,4,1,2003-03-18,2003-04-08
1170,How Do You Want It (Situations),Tyrese,how do you want it situations|||tyrese,4,1,2005-08-30,2005-09-20
1188,Hydrocity Zone,Sonic Team,hydrocity zone|||sonic team,4,1,2004-03-23,2004-04-13
1208,I Don't Want to Do Anything (Karaoke Version),The Mary J. Blige Tribute Band,i dont want to do anything karaoke version|||the mary j blige tribute band,4,1,2007-12-04,2007-12-25
1217,I Feel Like Slapping A Nigga Today,Nick Hustles,i feel like slapping a nigga today|||nick hustles,4,1,2025-02-18,2025-03-18
1228,I Just Can't Stop Loving You,Michael Jackson feat. Siedah Garrett,i just cant stop loving you|||michael jackson feat siedah garrett,4,1,2009-07-07,2018-07-31
1261,I See Fire (Kygo Remix),Ed Sheeran,i see fire kygo remix|||ed sheeran,4,1,2016-01-26,2018-01-23
1289,I Want to Love You Down,Keith Sweat,i want to love you down|||keith sweat,4,1,2007-08-21,2007-09-11
1349,I'm In Luv (Wit A Stripper),T-Pain feat. Mike Jones,im in luv wit a stripper|||t pain feat mike jones,4,1,2006-04-25,2006-05-16
1358,I'm Still Waiting For You,Jackiem Joyner,im still waiting for you|||jackiem joyner,4,1,2016-01-26,2016-03-22
1304,Icecapped (Overclocked Remix),McVaffe,icecapped overclocked remix|||mcvaffe,4,1,2004-02-03,2004-02-24
1367,Impossible,Kanye West feat. Twista; Keyshia Cole,impossible|||kanye west feat twista keyshia cole,4,1,2009-11-17,2014-08-05
1382,In the Mood,Keith Sweat,in the mood|||keith sweat,4,1,2019-09-24,2022-03-01
1408,It Ain't Over 'Til It's Over,Lenny Kravitz,it aint over til its over|||lenny kravitz,4,1,2023-08-01,2023-08-22
1415,It Seems Like You're Ready,R. Kelly,it seems like youre ready|||r kelly,4,1,2005-09-20,2005-10-11
1422,It's All About U,Danny Boy,its all about u|||danny boy,4,1,2014-04-22,2014-05-13
1439,It's Time for the Percolator,Coochise,its time for the percolator|||coochise,4,1,2004-06-01,2004-06-22
1470,Just Ask Me To,Tevin Campbell feat. Chubb Rock,just ask me to|||tevin campbell feat chubb rock,4,1,2023-09-19,2023-10-10
1487,Just To Keep You Satisfied,Marvin Gaye,just to keep you satisfied|||marvin gaye,4,1,2010-08-17,2010-09-07
1515,Kiss Your A** Goodbye,Jadakiss feat. The Game; Sheek Louch; Beanie Sigel; Fabolous,kiss your a goodbye|||jadakiss feat the game sheek louch beanie sigel fabolous,4,1,2005-12-27,2006-01-17
1531,Lake Side Replay (Sega Rally Championship),SEGA,lake side replay sega rally championship|||sega,4,1,2009-01-20,2009-02-10
1545,Late Nite Cafe,Trammell Starks,late nite cafe|||trammell starks,4,1,2008-10-07,2008-11-04
